time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019/10/07 14:00:00,0.331,0.044,0.032,17.896
2019/10/07 15:00:00,1.703,0.256,0.083,21.848
2019/10/07 16:00:00,2.935,0.495,0.109,25.164
2019/10/07 17:00:00,3.803,0.695,0.127,28.292
2019/10/07 18:00:00,4.381,0.846,0.137,29.598
2019/10/07 19:00:00,4.623,0.911,0.145,30.183
2019/10/07 20:00:00,4.584,0.9,0.145,30.22
2019/10/07 21:00:00,4.253,0.811,0.139,29.939
2019/10/07 22:00:00,3.615,0.653,0.127,29.266
2019/10/07 23:00:00,2.651,0.442,0.108,27.989
2019/10/08 00:00:00,1.366,0.2,0.079,26.099
2019/10/08 01:00:00,0.093,0.016,0.014,22.339
2019/10/08 02:00:00,0,0,0,19.852
2019/10/08 03:00:00,0,0,0,19.449
2019/10/08 04:00:00,0,0,0,19.572
2019/10/08 05:00:00,0,0,0,19.333
2019/10/08 06:00:00,0,0,0,18.787
2019/10/08 07:00:00,0,0,0,18.561
2019/10/08 08:00:00,0,0,0,18.442
2019/10/08 09:00:00,0,0,0,18.09
2019/10/08 10:00:00,0,0,0,17.668
2019/10/08 11:00:00,0,0,0,17.363
2019/10/08 12:00:00,0,0,0,17.177
2019/10/08 13:00:00,0,0,0,17.058
2019/10/08 14:00:00,0.311,0.041,0.032,17.486
2019/10/08 15:00:00,1.679,0.247,0.084,19.988
2019/10/08 16:00:00,2.934,0.483,0.112,22.453
2019/10/08 17:00:00,3.821,0.681,0.131,25.299
2019/10/08 18:00:00,4.389,0.827,0.143,27.025
2019/10/08 19:00:00,4.631,0.893,0.15,27.951
2019/10/08 20:00:00,4.585,0.88,0.151,28.166
2019/10/08 21:00:00,4.253,0.794,0.144,27.902
2019/10/08 22:00:00,3.601,0.636,0.132,27.226
2019/10/08 23:00:00,2.621,0.425,0.112,26.091
2019/10/09 00:00:00,1.329,0.187,0.083,24.311
2019/10/09 01:00:00,0.089,0.015,0.014,20.897
2019/10/09 02:00:00,0,0,0,18.288
2019/10/09 03:00:00,0,0,0,17.32
2019/10/09 04:00:00,0,0,0,16.746
2019/10/09 05:00:00,0,0,0,16.26
2019/10/09 06:00:00,0,0,0,15.862
2019/10/09 07:00:00,0,0,0,15.474
2019/10/09 08:00:00,0,0,0,15.068
2019/10/09 09:00:00,0,0,0,14.594
2019/10/09 10:00:00,0,0,0,14.097
2019/10/09 11:00:00,0,0,0,13.691
2019/10/09 12:00:00,0,0,0,13.385
2019/10/09 13:00:00,0,0,0,13.2
2019/10/09 14:00:00,0.201,0.02,0.031,13.577
2019/10/09 15:00:00,1.451,0.181,0.101,15.88
2019/10/09 16:00:00,2.77,0.413,0.132,17.829
2019/10/09 17:00:00,3.718,0.61,0.153,19.843
2019/10/09 18:00:00,4.345,0.762,0.162,21.453
2019/10/09 19:00:00,4.622,0.838,0.167,22.632
2019/10/09 20:00:00,4.589,0.836,0.165,23.419
2019/10/09 21:00:00,4.267,0.761,0.155,23.572
2019/10/09 22:00:00,3.59,0.603,0.143,22.993
2019/10/09 23:00:00,2.577,0.394,0.122,21.831
2019/10/10 00:00:00,1.282,0.172,0.083,20.173
2019/10/10 01:00:00,0.076,0.013,0.013,17.55
2019/10/10 02:00:00,0,0,0,15.264
2019/10/10 03:00:00,0,0,0,14.204
2019/10/10 04:00:00,0,0,0,14.023
2019/10/10 05:00:00,0,0,0,13.917
2019/10/10 06:00:00,0,0,0,13.721
2019/10/10 07:00:00,0,0,0,13.129
2019/10/10 08:00:00,0,0,0,12.815
2019/10/10 09:00:00,0,0,0,12.783
2019/10/10 10:00:00,0,0,0,12.809
2019/10/10 11:00:00,0,0,0,12.558
2019/10/10 12:00:00,0,0,0,12.16
2019/10/10 13:00:00,0,0,0,11.97
2019/10/10 14:00:00,0.294,0.039,0.029,13.081
2019/10/10 15:00:00,1.733,0.255,0.08,15.59
2019/10/10 16:00:00,3.081,0.51,0.103,17.994
2019/10/10 17:00:00,4.034,0.723,0.119,20.399
2019/10/10 18:00:00,4.582,0.859,0.133,22.273
2019/10/10 19:00:00,4.838,0.935,0.137,23.798
2019/10/10 20:00:00,4.783,0.929,0.137,24.998
2019/10/10 21:00:00,4.371,0.82,0.136,25.629
2019/10/10 22:00:00,3.656,0.646,0.127,25.663
2019/10/10 23:00:00,2.363,0.348,0.131,25.029
2019/10/11 00:00:00,0.643,0.044,0.094,23.612
2019/10/11 01:00:00,0.037,0.004,0.013,20.929
2019/10/11 02:00:00,0,0,0,18.483
2019/10/11 03:00:00,0,0,0,17.545
2019/10/11 04:00:00,0,0,0,17.204
2019/10/11 05:00:00,0,0,0,16.694
2019/10/11 06:00:00,0,0,0,15.957
2019/10/11 07:00:00,0,0,0,15.467
2019/10/11 08:00:00,0,0,0,15.126
2019/10/11 09:00:00,0,0,0,14.842
2019/10/11 10:00:00,0,0,0,15.071
2019/10/11 11:00:00,0,0,0,15.312
2019/10/11 12:00:00,0,0,0,14.934
2019/10/11 13:00:00,0,0,0,14.763
2019/10/11 14:00:00,0.192,0.021,0.029,15.428
2019/10/11 15:00:00,1.474,0.193,0.096,17.771
2019/10/11 16:00:00,2.987,0.489,0.11,20.198
2019/10/11 17:00:00,3.984,0.718,0.123,22.694
2019/10/11 18:00:00,4.526,0.854,0.137,24.636
2019/10/11 19:00:00,4.704,0.901,0.15,26.093
2019/10/11 20:00:00,4.576,0.865,0.157,27.156
2019/10/11 21:00:00,4.309,0.811,0.141,27.781
2019/10/11 22:00:00,3.508,0.605,0.141,27.693
2019/10/11 23:00:00,2.446,0.376,0.125,26.926
2019/10/12 00:00:00,1.172,0.155,0.084,24.842
2019/10/12 01:00:00,0.058,0.01,0.012,20.755
2019/10/12 02:00:00,0,0,0,18.349
2019/10/12 03:00:00,0,0,0,17.359
2019/10/12 04:00:00,0,0,0,16.875
2019/10/12 05:00:00,0,0,0,16.436
2019/10/12 06:00:00,0,0,0,15.937
2019/10/12 07:00:00,0,0,0,15.512
2019/10/12 08:00:00,0,0,0,15.203
2019/10/12 09:00:00,0,0,0,14.989
2019/10/12 10:00:00,0,0,0,14.911
2019/10/12 11:00:00,0,0,0,14.79
2019/10/12 12:00:00,0,0,0,14.636
2019/10/12 13:00:00,0,0,0,14.482
2019/10/12 14:00:00,0.255,0.035,0.027,14.835
2019/10/12 15:00:00,1.628,0.237,0.082,18.59
2019/10/12 16:00:00,2.927,0.483,0.108,21.74
2019/10/12 17:00:00,3.846,0.691,0.125,24.835
2019/10/12 18:00:00,4.445,0.847,0.134,26.603
2019/10/12 19:00:00,4.701,0.92,0.14,27.579
2019/10/12 20:00:00,4.656,0.91,0.14,28.078
2019/10/12 21:00:00,4.306,0.818,0.135,28.084
2019/10/12 22:00:00,3.634,0.652,0.125,27.501
2019/10/12 23:00:00,2.619,0.429,0.108,26.221
2019/10/13 00:00:00,1.292,0.183,0.078,23.917
2019/10/13 01:00:00,0.059,0.011,0.011,19.866
2019/10/13 02:00:00,0,0,0,17.95
2019/10/13 03:00:00,0,0,0,17.563
2019/10/13 04:00:00,0,0,0,17.641
2019/10/13 05:00:00,0,0,0,17.03
2019/10/13 06:00:00,0,0,0,16.452
2019/10/13 07:00:00,0,0,0,16.083
2019/10/13 08:00:00,0,0,0,15.906
2019/10/13 09:00:00,0,0,0,15.783
2019/10/13 10:00:00,0,0,0,15.767
2019/10/13 11:00:00,0,0,0,15.574
2019/10/13 12:00:00,0,0,0,15.307
2019/10/13 13:00:00,0,0,0,15.223
2019/10/13 14:00:00,0.197,0.024,0.026,15.299
2019/10/13 15:00:00,1.54,0.213,0.087,17.191
2019/10/13 16:00:00,2.833,0.446,0.118,19.574
2019/10/13 17:00:00,3.758,0.643,0.139,22.023
2019/10/13 18:00:00,4.376,0.795,0.149,23.391
2019/10/13 19:00:00,4.623,0.858,0.157,24.25
2019/10/13 20:00:00,4.577,0.846,0.158,24.445
2019/10/13 21:00:00,4.234,0.76,0.152,24.129
2019/10/13 22:00:00,3.568,0.605,0.138,23.442
2019/10/13 23:00:00,2.565,0.399,0.116,22.383
2019/10/14 00:00:00,1.244,0.167,0.082,20.835
2019/10/14 01:00:00,0.052,0.01,0.011,18.011
2019/10/14 02:00:00,0,0,0,15.805
2019/10/14 03:00:00,0,0,0,14.858
2019/10/14 04:00:00,0,0,0,14.7
2019/10/14 05:00:00,0,0,0,14.427
2019/10/14 06:00:00,0,0,0,14.098
2019/10/14 07:00:00,0,0,0,13.89
2019/10/14 08:00:00,0,0,0,13.798
2019/10/14 09:00:00,0,0,0,13.704
2019/10/14 10:00:00,0,0,0,13.839
2019/10/14 11:00:00,0,0,0,13.824
2019/10/14 12:00:00,0,0,0,13.736
2019/10/14 13:00:00,0,0,0,13.662
2019/10/14 14:00:00,0.072,0.005,0.02,13.865
2019/10/14 15:00:00,0.897,0.069,0.11,14.978
2019/10/14 16:00:00,2.449,0.323,0.153,16.512
2019/10/14 17:00:00,3.646,0.582,0.159,18.632
2019/10/14 18:00:00,4.312,0.746,0.166,20.665
2019/10/14 19:00:00,4.567,0.816,0.173,22.433
2019/10/14 20:00:00,4.525,0.816,0.17,23.874
2019/10/14 21:00:00,4.207,0.749,0.158,24.597
2019/10/14 22:00:00,3.549,0.6,0.142,24.535
2019/10/14 23:00:00,2.554,0.398,0.119,23.711
2019/10/15 00:00:00,1.273,0.179,0.077,21.903
2019/10/15 01:00:00,0.049,0.01,0.01,18.284
2019/10/15 02:00:00,0,0,0,16.425
2019/10/15 03:00:00,0,0,0,15.99
2019/10/15 04:00:00,0,0,0,15.745
2019/10/15 05:00:00,0,0,0,15.59
2019/10/15 06:00:00,0,0,0,15.477
2019/10/15 07:00:00,0,0,0,15.25
2019/10/15 08:00:00,0,0,0,14.918
2019/10/15 09:00:00,0,0,0,14.719
2019/10/15 10:00:00,0,0,0,14.684
2019/10/15 11:00:00,0,0,0,14.633
2019/10/15 12:00:00,0,0,0,14.557
2019/10/15 13:00:00,0,0,0,14.358
2019/10/15 14:00:00,0.216,0.03,0.024,14.683
2019/10/15 15:00:00,1.563,0.224,0.081,18.049
2019/10/15 16:00:00,2.862,0.465,0.11,21.285
2019/10/15 17:00:00,3.767,0.668,0.129,24.915
2019/10/15 18:00:00,4.338,0.815,0.141,27.076
2019/10/15 19:00:00,4.582,0.883,0.148,28.237
2019/10/15 20:00:00,4.534,0.872,0.148,28.777
2019/10/15 21:00:00,4.192,0.785,0.142,28.917
2019/10/15 22:00:00,3.539,0.63,0.129,28.641
2019/10/15 23:00:00,2.556,0.42,0.108,27.917
2019/10/16 00:00:00,1.198,0.158,0.088,26.227
2019/10/16 01:00:00,0.041,0.008,0.01,22.875
2019/10/16 02:00:00,0,0,0,21.462
2019/10/16 03:00:00,0,0,0,20.394
2019/10/16 04:00:00,0,0,0,19.976
2019/10/16 05:00:00,0,0,0,19.92
2019/10/16 06:00:00,0,0,0,19.631
2019/10/16 07:00:00,0,0,0,19.093
2019/10/16 08:00:00,0,0,0,18.784
2019/10/16 09:00:00,0,0,0,18.585
2019/10/16 10:00:00,0,0,0,18.494
2019/10/16 11:00:00,0,0,0,18.447
2019/10/16 12:00:00,0,0,0,18.371
2019/10/16 13:00:00,0,0,0,18.435
2019/10/16 14:00:00,0.095,0.008,0.022,18.748
2019/10/16 15:00:00,1.119,0.114,0.113,21.924
2019/10/16 16:00:00,2.223,0.274,0.176,25.009
2019/10/16 17:00:00,2.857,0.362,0.234,28.062
2019/10/16 18:00:00,2.98,0.331,0.296,29.039
2019/10/16 19:00:00,2.947,0.291,0.329,29.341
2019/10/16 20:00:00,2.266,0.137,0.331,29.109
2019/10/16 21:00:00,1.526,0.05,0.263,28.243
2019/10/16 22:00:00,1.225,0.039,0.214,27.276
2019/10/16 23:00:00,0.808,0.025,0.147,26.164
2019/10/17 00:00:00,0.255,0.008,0.056,24.222
2019/10/17 01:00:00,0.001,0.001,0.005,21.8
2019/10/17 02:00:00,0,0,0,21.045
2019/10/17 03:00:00,0,0,0,20.868
2019/10/17 04:00:00,0,0,0,20.035
2019/10/17 05:00:00,0,0,0,18.758
2019/10/17 06:00:00,0,0,0,17.909
2019/10/17 07:00:00,0,0,0,17.378
2019/10/17 08:00:00,0,0,0,17.013
2019/10/17 09:00:00,0,0,0,16.519
2019/10/17 10:00:00,0,0,0,15.892
2019/10/17 11:00:00,0,0,0,15.291
2019/10/17 12:00:00,0,0,0,14.884
2019/10/17 13:00:00,0,0,0,14.786
2019/10/17 14:00:00,0.163,0.021,0.023,14.506
2019/10/17 15:00:00,1.418,0.186,0.091,16.796
2019/10/17 16:00:00,2.72,0.413,0.127,19.42
2019/10/17 17:00:00,3.671,0.61,0.149,21.656
2019/10/17 18:00:00,4.296,0.762,0.161,23.244
2019/10/17 19:00:00,4.558,0.828,0.168,24.045
2019/10/17 20:00:00,4.513,0.817,0.169,24.258
2019/10/17 21:00:00,4.164,0.73,0.162,24.019
2019/10/17 22:00:00,3.486,0.576,0.148,23.439
2019/10/17 23:00:00,2.472,0.373,0.123,22.631
2019/10/18 00:00:00,1.194,0.164,0.076,21.487
2019/10/18 01:00:00,0.031,0.007,0.008,18.928
2019/10/18 02:00:00,0,0,0,17.122
2019/10/18 03:00:00,0,0,0,16.303
2019/10/18 04:00:00,0,0,0,15.704
2019/10/18 05:00:00,0,0,0,15.218
2019/10/18 06:00:00,0,0,0,14.668
2019/10/18 07:00:00,0,0,0,14.091
2019/10/18 08:00:00,0,0,0,13.463
2019/10/18 09:00:00,0,0,0,12.963
2019/10/18 10:00:00,0,0,0,12.499
2019/10/18 11:00:00,0,0,0,12.22
2019/10/18 12:00:00,0,0,0,12.01
2019/10/18 13:00:00,0,0,0,11.852
2019/10/18 14:00:00,0.239,0.042,0.016,12.048
2019/10/18 15:00:00,1.569,0.223,0.078,14.264
2019/10/18 16:00:00,2.905,0.466,0.108,17.653
2019/10/18 17:00:00,3.826,0.668,0.128,21.391
2019/10/18 18:00:00,4.38,0.808,0.142,24.129
2019/10/18 19:00:00,4.619,0.874,0.149,25.563
2019/10/18 20:00:00,4.566,0.862,0.15,26.139
2019/10/18 21:00:00,4.201,0.77,0.145,26.346
2019/10/18 22:00:00,3.261,0.526,0.155,26.042
2019/10/18 23:00:00,2.046,0.272,0.142,25.302
2019/10/19 00:00:00,0.819,0.088,0.084,23.789
2019/10/19 01:00:00,0.016,0.004,0.007,20.335
2019/10/19 02:00:00,0,0,0,18.975
2019/10/19 03:00:00,0,0,0,18.316
2019/10/19 04:00:00,0,0,0,17.663
2019/10/19 05:00:00,0,0,0,17.063
2019/10/19 06:00:00,0,0,0,16.326
2019/10/19 07:00:00,0,0,0,15.934
2019/10/19 08:00:00,0,0,0,15.816
2019/10/19 09:00:00,0,0,0,15.521
2019/10/19 10:00:00,0,0,0,14.863
2019/10/19 11:00:00,0,0,0,14.396
2019/10/19 12:00:00,0,0,0,14.047
2019/10/19 13:00:00,0,0,0,13.758
2019/10/19 14:00:00,0.218,0.039,0.015,13.901
2019/10/19 15:00:00,1.509,0.214,0.079,16.442
2019/10/19 16:00:00,2.835,0.452,0.111,18.913
2019/10/19 17:00:00,3.775,0.655,0.131,21.965
2019/10/19 18:00:00,4.324,0.797,0.144,25.26
2019/10/19 19:00:00,4.565,0.866,0.151,26.885
2019/10/19 20:00:00,4.516,0.855,0.152,27.373
2019/10/19 21:00:00,4.169,0.767,0.146,27.42
2019/10/19 22:00:00,3.516,0.615,0.131,27.146
2019/10/19 23:00:00,2.446,0.385,0.114,26.27
2019/10/20 00:00:00,1.149,0.161,0.074,24.424
2019/10/20 01:00:00,0.027,0.007,0.007,20.351
2019/10/20 02:00:00,0,0,0,18.241
2019/10/20 03:00:00,0,0,0,17.305
2019/10/20 04:00:00,0,0,0,16.706
2019/10/20 05:00:00,0,0,0,16.149
2019/10/20 06:00:00,0,0,0,15.646
2019/10/20 07:00:00,0,0,0,15.24
2019/10/20 08:00:00,0,0,0,15.061
2019/10/20 09:00:00,0,0,0,15.048
2019/10/20 10:00:00,0,0,0,14.855
2019/10/20 11:00:00,0,0,0,14.644
2019/10/20 12:00:00,0,0,0,14.582
2019/10/20 13:00:00,0,0,0,14.441
2019/10/20 14:00:00,0.188,0.034,0.015,14.583
2019/10/20 15:00:00,1.45,0.203,0.08,16.99
2019/10/20 16:00:00,2.757,0.437,0.112,20.241
2019/10/20 17:00:00,3.678,0.636,0.134,23.506
2019/10/20 18:00:00,4.245,0.777,0.147,25.883
2019/10/20 19:00:00,4.493,0.848,0.154,27.603
2019/10/20 20:00:00,4.45,0.844,0.153,28.702
2019/10/20 21:00:00,4.12,0.766,0.144,29.235
2019/10/20 22:00:00,3.475,0.617,0.129,29.294
2019/10/20 23:00:00,2.502,0.412,0.106,28.797
2019/10/21 00:00:00,1.238,0.186,0.069,27.314
2019/10/21 01:00:00,0.023,0.007,0.006,23.077
2019/10/21 02:00:00,0,0,0,21.093
2019/10/21 03:00:00,0,0,0,20.111
2019/10/21 04:00:00,0,0,0,19.429
2019/10/21 05:00:00,0,0,0,18.869
2019/10/21 06:00:00,0,0,0,18.438
2019/10/21 07:00:00,0,0,0,18.03
2019/10/21 08:00:00,0,0,0,17.669
2019/10/21 09:00:00,0,0,0,17.342
2019/10/21 10:00:00,0,0,0,17.092
2019/10/21 11:00:00,0,0,0,16.946
2019/10/21 12:00:00,0,0,0,16.838
2019/10/21 13:00:00,0,0,0,16.731
2019/10/21 14:00:00,0.18,0.034,0.014,17.084
2019/10/21 15:00:00,1.432,0.207,0.078,20.848
2019/10/21 16:00:00,2.723,0.443,0.11,23.958
2019/10/21 17:00:00,3.629,0.64,0.132,26.74
2019/10/21 18:00:00,4.182,0.777,0.147,28.769
2019/10/21 19:00:00,4.391,0.833,0.157,30.196
2019/10/21 20:00:00,4.309,0.81,0.161,30.84
2019/10/21 21:00:00,4.028,0.747,0.148,30.934
2019/10/21 22:00:00,3.33,0.576,0.139,30.375
2019/10/21 23:00:00,2.322,0.364,0.117,29.263
2019/10/22 00:00:00,1.063,0.148,0.073,27.175
2019/10/22 01:00:00,0.014,0.005,0.006,23.89
2019/10/22 02:00:00,0,0,0,22.393
2019/10/22 03:00:00,0,0,0,21.687
2019/10/22 04:00:00,0,0,0,21.423
2019/10/22 05:00:00,0,0,0,21.342
2019/10/22 06:00:00,0,0,0,21.152
2019/10/22 07:00:00,0,0,0,20.749
2019/10/22 08:00:00,0,0,0,20.144
2019/10/22 09:00:00,0,0,0,19.658
2019/10/22 10:00:00,0,0,0,19.281
2019/10/22 11:00:00,0,0,0,18.895
2019/10/22 12:00:00,0,0,0,18.591
2019/10/22 13:00:00,0,0,0,18.283
2019/10/22 14:00:00,0.17,0.033,0.013,18.383
2019/10/22 15:00:00,1.438,0.213,0.075,22.15
2019/10/22 16:00:00,2.747,0.458,0.105,25.24
2019/10/22 17:00:00,3.652,0.663,0.124,28.819
2019/10/22 18:00:00,4.207,0.81,0.136,31.444
2019/10/22 19:00:00,4.45,0.88,0.143,32.722
2019/10/22 20:00:00,4.415,0.872,0.143,33.098
2019/10/22 21:00:00,4.104,0.791,0.135,32.828
2019/10/22 22:00:00,3.471,0.635,0.122,32.067
2019/10/22 23:00:00,2.504,0.424,0.101,30.816
2019/10/23 00:00:00,1.236,0.19,0.066,28.281
2019/10/23 01:00:00,0.017,0.006,0.005,24.954
2019/10/23 02:00:00,0,0,0,23.839
2019/10/23 03:00:00,0,0,0,23.208
2019/10/23 04:00:00,0,0,0,22.495
2019/10/23 05:00:00,0,0,0,22.069
2019/10/23 06:00:00,0,0,0,21.477
2019/10/23 07:00:00,0,0,0,20.778
2019/10/23 08:00:00,0,0,0,20.048
2019/10/23 09:00:00,0,0,0,19.607
2019/10/23 10:00:00,0,0,0,19.379
2019/10/23 11:00:00,0,0,0,19.196
2019/10/23 12:00:00,0,0,0,18.957
2019/10/23 13:00:00,0,0,0,18.637
2019/10/23 14:00:00,0.15,0.029,0.012,18.625
2019/10/23 15:00:00,1.389,0.202,0.076,21.958
2019/10/23 16:00:00,2.69,0.442,0.108,25.168
2019/10/23 17:00:00,3.601,0.643,0.128,28.228
2019/10/23 18:00:00,4.189,0.791,0.14,29.791
2019/10/23 19:00:00,4.439,0.859,0.148,30.776
2019/10/23 20:00:00,4.397,0.85,0.148,31.247
2019/10/23 21:00:00,4.065,0.768,0.14,31.504
2019/10/23 22:00:00,3.412,0.613,0.127,31.434
2019/10/23 23:00:00,2.442,0.406,0.105,30.688
2019/10/24 00:00:00,1.189,0.181,0.066,28.455
2019/10/24 01:00:00,0.012,0.005,0.005,24.525
2019/10/24 02:00:00,0,0,0,22.225
2019/10/24 03:00:00,0,0,0,21.225
2019/10/24 04:00:00,0,0,0,21.117
2019/10/24 05:00:00,0,0,0,21.004
2019/10/24 06:00:00,0,0,0,20.612
2019/10/24 07:00:00,0,0,0,20.293
2019/10/24 08:00:00,0,0,0,20.066
2019/10/24 09:00:00,0,0,0,20.152
2019/10/24 10:00:00,0,0,0,20.419
2019/10/24 11:00:00,0,0,0,20.517
2019/10/24 12:00:00,0,0,0,20.258
2019/10/24 13:00:00,0,0,0,19.829
2019/10/24 14:00:00,0.157,0.032,0.011,19.826
2019/10/24 15:00:00,1.478,0.226,0.069,21.819
2019/10/24 16:00:00,2.823,0.479,0.097,24.298
2019/10/24 17:00:00,3.764,0.689,0.116,26.617
2019/10/24 18:00:00,4.322,0.831,0.129,28.537
2019/10/24 19:00:00,4.528,0.887,0.139,29.913
2019/10/24 20:00:00,4.435,0.864,0.143,30.868
2019/10/24 21:00:00,4.064,0.768,0.139,31.312
2019/10/24 22:00:00,3.354,0.594,0.13,31.235
2019/10/24 23:00:00,2.337,0.377,0.11,30.44
2019/10/25 00:00:00,1.07,0.155,0.069,28.311
2019/10/25 01:00:00,0.008,0.004,0.004,24.084
2019/10/25 02:00:00,0,0,0,22.427
2019/10/25 03:00:00,0,0,0,21.695
2019/10/25 04:00:00,0,0,0,21.01
2019/10/25 05:00:00,0,0,0,20.319
2019/10/25 06:00:00,0,0,0,19.651
2019/10/25 07:00:00,0,0,0,19.113
2019/10/25 08:00:00,0,0,0,18.752
2019/10/25 09:00:00,0,0,0,18.615
2019/10/25 10:00:00,0,0,0,18.787
2019/10/25 11:00:00,0,0,0,18.974
2019/10/25 12:00:00,0,0,0,19.046
2019/10/25 13:00:00,0,0,0,18.836
2019/10/25 14:00:00,0.127,0.026,0.011,18.698
2019/10/25 15:00:00,1.378,0.203,0.073,21.713
2019/10/25 16:00:00,2.706,0.448,0.104,24.763
2019/10/25 17:00:00,3.646,0.655,0.124,27.213
2019/10/25 18:00:00,4.238,0.807,0.135,29.204
2019/10/25 19:00:00,4.474,0.875,0.142,30.836
2019/10/25 20:00:00,4.424,0.866,0.142,31.655
2019/10/25 21:00:00,4.101,0.784,0.135,31.714
2019/10/25 22:00:00,3.452,0.627,0.122,31.229
2019/10/25 23:00:00,2.469,0.414,0.101,30.191
2019/10/26 00:00:00,1.196,0.184,0.064,27.794
2019/10/26 01:00:00,0.009,0.005,0.004,24.61
2019/10/26 02:00:00,0,0,0,23.111
2019/10/26 03:00:00,0,0,0,21.821
2019/10/26 04:00:00,0,0,0,21.361
2019/10/26 05:00:00,0,0,0,21.192
2019/10/26 06:00:00,0,0,0,20.522
2019/10/26 07:00:00,0,0,0,19.789
2019/10/26 08:00:00,0,0,0,19.263
2019/10/26 09:00:00,0,0,0,19.021
2019/10/26 10:00:00,0,0,0,18.864
2019/10/26 11:00:00,0,0,0,18.582
2019/10/26 12:00:00,0,0,0,18.423
2019/10/26 13:00:00,0,0,0,18.28
2019/10/26 14:00:00,0.115,0.024,0.011,18.202
2019/10/26 15:00:00,1.359,0.198,0.073,20.721
2019/10/26 16:00:00,2.693,0.442,0.104,23.831
2019/10/26 17:00:00,3.625,0.647,0.125,26.846
2019/10/26 18:00:00,4.241,0.803,0.135,28.432
2019/10/26 19:00:00,4.499,0.871,0.142,29.19
2019/10/26 20:00:00,4.456,0.861,0.143,29.502
2019/10/26 21:00:00,4.098,0.767,0.138,29.467
2019/10/26 22:00:00,3.423,0.604,0.126,28.792
2019/10/26 23:00:00,2.425,0.394,0.105,27.458
2019/10/27 00:00:00,1.03,0.141,0.072,25.075
2019/10/27 01:00:00,0.004,0.003,0.004,21.026
2019/10/27 02:00:00,0,0,0,18.972
2019/10/27 03:00:00,0,0,0,17.793
2019/10/27 04:00:00,0,0,0,16.986
2019/10/27 05:00:00,0,0,0,16.298
2019/10/27 06:00:00,0,0,0,15.721
2019/10/27 07:00:00,0,0,0,15.494
2019/10/27 08:00:00,0,0,0,15.421
2019/10/27 09:00:00,0,0,0,15.202
2019/10/27 10:00:00,0,0,0,14.916
2019/10/27 11:00:00,0,0,0,15.06
2019/10/27 12:00:00,0,0,0,15.007
2019/10/27 13:00:00,0,0,0,14.936
2019/10/27 14:00:00,0.021,0.003,0.009,15.004
2019/10/27 15:00:00,0.514,0.027,0.083,16.182
2019/10/27 16:00:00,1.736,0.168,0.17,17.481
2019/10/27 17:00:00,3.042,0.413,0.194,19.051
2019/10/27 18:00:00,3.772,0.57,0.207,20.222
2019/10/27 19:00:00,4.223,0.69,0.201,20.905
2019/10/27 20:00:00,4.207,0.687,0.2,20.853
2019/10/27 21:00:00,3.927,0.63,0.184,20.167
2019/10/27 22:00:00,3.007,0.417,0.182,19.044
2019/10/27 23:00:00,1.707,0.179,0.153,17.719
2019/10/28 00:00:00,0.426,0.031,0.064,16.51
2019/10/28 01:00:00,0,0,0.002,15.699
2019/10/28 02:00:00,0,0,0,15.457
2019/10/28 03:00:00,0,0,0,15.612
2019/10/28 04:00:00,0,0,0,15.073
2019/10/28 05:00:00,0,0,0,14.019
2019/10/28 06:00:00,0,0,0,13.164
2019/10/28 07:00:00,0,0,0,12.507
2019/10/28 08:00:00,0,0,0,12.001
2019/10/28 09:00:00,0,0,0,11.72
2019/10/28 10:00:00,0,0,0,11.823
2019/10/28 11:00:00,0,0,0,12.332
2019/10/28 12:00:00,0,0,0,12.514
2019/10/28 13:00:00,0,0,0,12.205
2019/10/28 14:00:00,0.131,0.028,0.009,11.755
2019/10/28 15:00:00,1.543,0.233,0.064,14.399
2019/10/28 16:00:00,2.973,0.494,0.092,16.864
2019/10/28 17:00:00,3.955,0.703,0.112,18.973
2019/10/28 18:00:00,4.506,0.834,0.129,20.826
2019/10/28 19:00:00,4.66,0.867,0.145,22.145
2019/10/28 20:00:00,4.482,0.813,0.156,22.97
2019/10/28 21:00:00,4.235,0.768,0.139,23.374
2019/10/28 22:00:00,3.296,0.533,0.145,23.06
2019/10/28 23:00:00,2.076,0.285,0.128,22.12
2019/10/29 00:00:00,0.743,0.084,0.07,19.596
2019/10/29 01:00:00,0,0.003,0.002,16.39
2019/10/29 02:00:00,0,0,0,15.135
2019/10/29 03:00:00,0,0,0,14.53
2019/10/29 04:00:00,0,0,0,14.343
2019/10/29 05:00:00,0,0,0,14.506
2019/10/29 06:00:00,0,0,0,14.654
2019/10/29 07:00:00,0,0,0,14.058
2019/10/29 08:00:00,0,0,0,13.314
2019/10/29 09:00:00,0,0,0,12.661
2019/10/29 10:00:00,0,0,0,12.072
2019/10/29 11:00:00,0,0,0,11.775
2019/10/29 12:00:00,0,0,0,11.633
2019/10/29 13:00:00,0,0,0,11.622
2019/10/29 14:00:00,0.045,0.009,0.009,11.755
2019/10/29 15:00:00,0.957,0.103,0.086,13.39
2019/10/29 16:00:00,2.464,0.351,0.126,15.543
2019/10/29 17:00:00,3.638,0.597,0.138,17.766
2019/10/29 18:00:00,4.273,0.744,0.152,19.403
2019/10/29 19:00:00,4.544,0.813,0.159,20.628
2019/10/29 20:00:00,4.499,0.805,0.159,21.312
2019/10/29 21:00:00,4.148,0.724,0.151,21.457
